,Unnamed: 0,0,1,2,cr,bigcat,cat_name,human_typ,radius,within_cat_distance_raw,within_cat_distance,between_cat_distance,between_cat_distance_eu,between_cat_distance_resid
479,479,-13.79756099905023,12.715381722319586,-2.6935242449308747,0.7946752749361939,99,other,4.542624724390874,18.955439713307666,-5.92906458839601,-5.92906458839601,37.73758502554993,8.879221842168247,-1.2684109370771068
480,480,-20.69809303934717,11.586668488091108,-4.619051912417397,0.7668299086431949,12,furniture,7.622375461776376,24.166041932596286,-1.6275554932505685,-1.6275554932505685,42.97871218294516,7.026528839594405,-0.4881146273477981
481,481,-19.243110049687708,3.5926307706485034,-2.5955789655227712,0.7550978493051665,7,dessert,3.8061814584517215,19.746931670638524,-0.20412301223610996,-0.20412301223610996,39.645717504329625,9.759981397639889,-0.03787993128473488
482,482,-16.798640180863803,9.108361505255926,-0.2648439739058965,0.740384112132142,99,other,5.878162996669805,19.1109053570749,-7.108039923540886,-7.108039923540886,37.29146829909732,7.629419398706969,-1.8476228241815704
483,483,-19.78232156650259,9.404208970699532,0.4205478837610925,0.7935889289146671,99,other,4.295961063818557,21.907903903560353,-3.912105252850715,-3.912105252850715,40.25271683900617,7.418753901254491,-1.2809031452270006
484,484,-24.23285407740874,12.32418921993031,-0.59884357995867,0.8138944817347922,99,other,5.6466453600245625,27.19329826076435,1.023329897122366,1.023329897122366,45.38598360428922,8.652110500200598,-0.6724972690397806
485,485,-15.057290895781708,15.143921784886384,-5.823276157023528,0.8759429905665015,4,clothing,4.702230097041664,22.135286791634435,-0.7879755255850469,-0.7879755255850469,42.17550890829927,9.85111351235009,0.44722493732049173
486,486,-27.19369626398445,13.360407970938722,-0.8158380168405102,0.8124649853833065,99,other,5.423573262449961,30.30945742367367,4.186407600330654,4.186407600330654,48.51199127917299,10.784017042887177,-0.21425395902831212
487,487,-16.204574201109214,2.176113099434438,-1.9024763960151292,0.8639796273300767,10,food,3.941393257942912,16.460349622598518,-3.6882221930229555,-3.6882221930229555,37.359261389350365,12.197899568018101,0.48932847201571406
488,488,-17.826523243291426,14.802514888000369,-1.5401266167257297,0.740760780547366,26,vehicle,4.954933063837576,23.22221711957386,0.7966230491043476,0.7966230491043476,42.53147627018864,7.764620158770765,-0.1273359069516502
489,489,-24.282451244054972,8.329421195371289,-1.4690394829206188,0.7707292861749127,99,other,7.073768515128921,25.713318978151907,0.553487071564426,0.553487071564426,44.1638565864422,8.753308578781176,-0.6276042842189682
490,490,-20.721789439701723,14.109010972024732,-4.983419902596814,0.8169233127117415,99,other,7.494942710239398,25.55956224424914,-0.023124856485026157,-0.023124856485026157,43.97666334896288,8.13317221450581,-0.6831653700266784
491,491,-17.718223264174753,7.057674197207333,-3.95589925023344,0.7866055642983428,9,electronic device,8.070284323293317,19.478073302846642,-3.828763549198399,-3.828763549198399,38.66006546903146,8.146588361385074,-0.7933605487265467
492,492,-16.478089976488356,9.954484046682646,-5.334799257032933,0.7984648165106347,99,other,8.258484992738177,19.976968864713797,-5.218472793040057,-5.218472793040057,38.52237912581923,7.935017752182094,-1.3581546653746983
493,493,-20.183950756779385,10.366197737801844,-4.43944620748212,0.8382478589192996,99,other,5.305401777809737,23.12052348716245,-2.7876296873843387,-2.7876296873843387,41.30943036975018,7.221098449355391,-1.2623212195001443
494,494,-25.16293048821123,14.612542729038488,-3.258820791527152,0.784004402920965,99,other,6.235027626337553,29.280016883769303,2.8771163240069555,2.8771163240069555,47.37192663212833,9.68717814014144,-0.4730077857528201
495,495,-11.66873093802624,9.141449909248488,-8.036010295648815,0.8059431643013756,1,animal,3.496638217306523,16.86128256151126,-2.7117663409523622,-2.7117663409523622,37.88135727542322,12.552551575646847,0.6681830307950278
496,496,-21.03850347299089,4.6983305872055166,-3.5859221659752434,0.7961179198811272,99,other,7.70826107464817,21.852958071395122,-2.4690438635031313,-2.4690438635031313,40.53950358044082,8.897104767449882,-0.9470769153113423
497,497,-21.072332903592944,12.998427800242716,-5.692883744969195,0.7698467996776572,6,container,7.765042571129676,25.40494567228403,0.5934777840949366,0.5934777840949366,44.45052415083312,7.7060490646706175,-0.07693630346160063
498,498,-27.61037195380785,12.717230646504682,-0.8719392149931973,0.7704501305535816,13,home decor,7.898923441987732,30.4108676748734,3.594066608991369,3.594066608991369,49.24507665306366,10.03863755627011,0.4320134314924715
499,499,-13.28341231437203,14.23111689002033,-1.467179235745474,0.8244231435373927,24,toy,5.944036056409199,19.522457467256398,-4.319807790186992,-4.319807790186992,39.313219816003425,9.676989181386144,-0.17820377697034928
500,500,-24.091461992974768,13.768165556272878,-3.7494544602681743,0.8062239465058588,24,toy,5.45705918098576,28.000345220970253,3.1866975194806386,3.1866975194806386,46.64234030674211,7.955205796136239,-0.10705877989333601
501,501,-22.60906911033611,14.353399145594036,-1.736838689442842,0.7225071748938411,99,other,7.86887706801576,26.83666673977675,0.583829385032665,0.583829385032665,44.98126513511537,8.292163979189546,-0.7719011463258809
502,502,-13.365951312841725,9.657589018365034,-10.524880376815934,0.8176752773786518,1,animal,8.112809122906636,19.56248417484818,-0.4313697192214363,-0.4313697192214363,40.7954498569594,12.973794147156601,1.2697591362254244
503,503,-28.3060611907463,15.364665620955952,-2.3197069733411118,0.8428340149621162,99,other,6.737710222212187,32.29066568251926,5.865760851404481,5.865760851404481,50.38083248848076,12.119297998710824,-0.04153817721775965
504,504,-9.527677552399046,7.424734328021043,-8.941774574709596,0.782437103730187,1,animal,5.937819329314404,15.028594476167948,-4.433513011061201,-4.433513011061201,36.50606771705611,14.861981854818616,0.8618698020709417
505,505,-16.415953588930364,0.7805071283242678,0.2205332564341207,0.8412805436433486,7,dessert,5.381492876990977,16.435977565343478,-2.0515057109303996,-2.0515057109303996,37.08565161725488,12.676034055276586,0.23658377851362644
506,506,-19.74462062189658,11.716001853908043,-4.262692154564468,0.716676126751656,99,other,4.931906677017473,23.35134444412111,-2.6134111806618208,-2.6134111806618208,41.57182017728301,7.225398366662152,-1.1975387521088052
507,507,-19.14885157314509,8.548842846751413,0.3286688399374651,0.7382119597329703,99,other,6.577609989777018,20.973060191472772,-4.7207749669361405,-4.7207749669361405,39.36846224652849,7.527350235153918,-1.364831884161383
508,508,-13.719510011433874,8.328828051545607,0.7756166560991453,0.7882867725897872,99,other,8.527483023766083,16.068475747975157,-9.745277021288494,-9.745277021288494,34.4090730016213,9.385283609358417,-2.1253741129700074
509,509,-18.65562549330546,9.822074694614038,1.181882188252865,0.7617261787207231,99,other,7.536587986520928,21.11640024625304,-4.622614148005702,-4.622614148005702,39.50469020471339,7.646217007450921,-1.351318290105631
510,510,-17.060293203630998,10.139216504998572,0.6151839124648422,0.8024929483988718,13,home decor,6.129363237221807,19.855371232370576,-6.031666638035624,-6.031666638035624,38.6984712693509,7.632233415002303,-1.077961988635586
511,511,-24.579329264047107,15.47157015795674,-1.7840272714326404,0.7848173878280587,99,other,6.226492677522395,29.098035389493834,2.830886569126342,2.830886569126342,47.23351290457021,9.678043653524387,-0.4556259585546556
512,512,-22.21296095553777,13.332189311373062,-3.710598246408944,0.8432928493308529,99,other,5.426749535175516,26.171194959206368,-0.04612405838037148,-0.04612405838037148,44.325335728582125,7.910332203610394,-0.8581157824568635
513,513,-21.69590299241324,3.6162949550105785,-1.2897984385979782,0.814944149575236,10,food,5.9980366833350685,22.0330065100079,1.9986814970645739,1.9986814970645739,42.79869370084437,10.688202447891362,1.1579725520089852
514,514,-21.813341798319023,15.29104266409552,-9.688851726928403,0.8001677565320858,1,animal,7.038496396805084,28.346282189237527,9.60280959670326,9.60280959670326,48.65548475195257,10.747110334971381,1.6099267503874444
515,515,-22.0223354456076,10.652543202433266,-1.0086345728864827,0.7397494398174004,99,other,8.143634446840618,24.484225102301973,-1.6429418563200713,-1.6429418563200713,42.67330322506328,7.441555358562602,-1.0659222905802892
516,516,-18.45934939150764,9.83864008178702,-3.9330485748867,0.7859478216395369,6,container,6.038032198052073,21.284155837362164,-4.149440682206226,-4.149440682206226,40.078623928302164,7.172146240189762,-0.9210012319606022
517,517,-24.907427775388467,14.918032403884547,0.141545549657332,0.8100129784759982,24,toy,7.343934648550963,29.033561344281722,3.46580504597393,3.46580504597393,47.82720434996876,8.933132336208939,0.1932621412135731
518,518,-15.851814678415243,17.59688979617935,-1.060752264512629,0.7935971780604252,4,clothing,5.802254077262439,23.707715083161652,-1.0342757312209088,-1.0342757312209088,43.74322146198261,10.154329055991825,0.6687712834546247
519,519,-15.57894912168545,8.977756738658519,-3.2622149437536128,0.7556807554088144,6,container,5.832929528318045,18.274184472469397,-6.837843200157309,-6.837843200157309,37.06102817610184,8.184261898743477,-1.3617406919264567
520,520,-17.635324992687394,10.425059115796738,3.0758917952452784,0.7932118371402381,9,electronic device,5.216100756736704,20.71587930795163,-1.803192781316504,-1.803192781316504,40.168550766192794,8.586328248127582,-0.3445691177671648
521,521,-18.746472156273896,6.185537294279578,-3.7370328166162494,0.7457865034694303,8,drink,7.80769613813594,20.09120464773934,-1.7079742653149594,-1.7079742653149594,39.43662863926554,8.276792356207238,-0.5417031574911917
522,522,-20.72118564410148,11.406549586766218,1.7888943685642815,0.7437413406639399,18,musical instrument,5.622592902076236,23.720814721137952,-0.3676712783774576,-0.3676712783774576,42.83407155228968,7.567268375197373,-0.2515933125103871
523,523,-19.81211455616969,11.19240828965003,6.025518320940889,0.8028189936769438,99,other,5.579672956821378,23.539259919228808,-0.7950118214820989,-0.7950118214820989,42.76798424726616,10.58775045111736,-0.16225035692023226
524,524,-18.90802844203316,11.585466130835588,-4.0797896450045,0.7761312874117753,9,electronic device,5.727121095698892,22.547311338183082,-0.9742179579961032,-0.9742179579961032,41.444949104048916,7.026221048685184,-0.6360717925074795
525,525,-15.601214264091372,9.41779104834268,-11.19479958236254,0.7647920765255614,1,animal,7.56617117384063,21.38729090917305,1.4082394714604263,1.4082394714604263,42.51390756095546,12.471320036034642,1.4259877870476174
526,526,-13.656882513787972,8.1603682648954,-9.916093707254731,0.7829263496452201,1,animal,6.19099213535093,18.74649206185457,-1.1613183664893754,-1.1613183664893754,39.89543735348808,12.665678339211905,1.0683228502245896
527,527,-21.2654053563482,11.133437984970312,-1.9189065642461356,0.7524937807548651,99,other,6.578120340543005,24.08013930062053,-2.3103399333760564,-2.3103399333760564,42.18020608401042,7.131172627658476,-1.2130789177762864
528,528,-25.1256980113902,18.71545077491442,-0.6226282695974565,0.782720704208636,99,other,8.025647472211526,31.33618458316079,5.663581261679425,5.663581261679425,49.76141655325588,11.926601708036548,0.15618343756469955
529,529,-20.738481848209783,16.23413474900921,-0.768690286854395,0.7605720264725894,6,container,7.904987205059713,26.34810515339992,2.5629140258704695,2.5629140258704695,45.441422405197265,8.11009206034863,0.10651691277320197
530,530,-18.73598133076893,11.939456841026097,4.2015325546609485,0.8334134799985123,22,sports equipment,4.951995273125127,22.610628073840022,-3.1177410620742094,-3.1177410620742094,42.235130717075435,9.099331848135277,0.09990394647506662
531,531,-19.81553476085908,8.846978320931846,-3.486865539347112,0.7204301606005271,99,other,6.387992818009113,21.97914180670708,-3.802278248652094,-3.802278248652094,40.20137581487784,7.140487190145244,-1.3932314070115908
532,532,-16.028886517409745,3.240253490015076,-2.894821479981646,0.8041092316766257,10,food,6.662659882707001,16.607360930277814,-3.6270629971677444,-3.6270629971677444,37.248779516321406,11.44410801397051,0.25298925109251513
533,533,-20.91374466876424,11.498558246921869,-3.6608501236765543,0.8039110860103892,6,container,7.8288264950971875,24.145462957999836,-1.128976754187768,-1.128976754187768,42.82493833789417,6.840020717474069,-0.6242706768293331
